      #xi_rho                     xi_z                     g1                      g12
  0.0000000000000000E+00  0.1200000000000000E+02  0.7475057064571688E-04  0.1489499014085850E-03
  0.0000000000000000E+00  0.1400000000000000E+02  0.3660901630577403E-04  0.7327461815567802E-04
  0.0000000000000000E+00  0.1600000000000000E+02  0.1663319397767754E-04  0.3340059606766779E-04
  0.0000000000000000E+00  0.1800000000000000E+02  0.6971381025677825E-05  0.1404634433179344E-04
  0.0000000000000000E+00  0.2000000000000000E+02  0.2682375555870264E-05  0.5424579854638884E-05
  0.0000000000000000E+00  0.2200000000000000E+02  0.9557280601878748E-06  0.1939565593048675E-05
  0.0000000000000000E+00  0.2400000000000000E+02  0.3204590966939008E-06  0.6522370902865487E-06
  0.0000000000000000E+00  0.3000000000000000E+02  0.9215046452430436E-08  0.1887976151922436E-07
  0.0000000000000000E+00  0.3600000000000000E+02  0.1600366978542908E-09  0.3314506854324810E-09
  0.0000000000000000E+00  0.4200000000000000E+02  0.1363768948449827E-11  0.2875193156849453E-11
  0.0000000000000000E+00  0.4800000000000000E+02  0.5364141840685681E-14  0.1157941687434804E-13
  0.4761904800000000E-04 -0.4800000000000000E+02  0.5364141840544821E-14  0.1157941687404517E-13
  0.4761904800000000E-04 -0.4200000000000000E+02  0.1363768948412959E-11  0.2875193156771996E-11
  0.4761904800000000E-04 -0.3600000000000000E+02  0.1600366978497657E-09  0.3314506854231351E-09
  0.4761904800000000E-04 -0.3000000000000000E+02  0.9215046452142561E-08  0.1887976151863553E-07
  0.4761904800000000E-04 -0.2400000000000000E+02  0.3204590966816539E-06  0.6522370902616680E-06
  0.4761904800000000E-04 -0.2200000000000000E+02  0.9557280601482106E-06  0.1939565592968366E-05
  0.4761904800000000E-04 -0.2000000000000000E+02  0.2682375555748922E-05  0.5424579854394163E-05
  0.4761904800000000E-04 -0.1800000000000000E+02  0.6971381025331065E-05  0.1404634433109677E-04
  0.4761904800000000E-04 -0.1600000000000000E+02  0.1663319397674786E-04  0.3340059606580629E-04
  0.4761904800000000E-04 -0.1400000000000000E+02  0.3660901630338877E-04  0.7327461815092018E-04
  0.4761904800000000E-04 -0.1200000000000000E+02  0.7475057063981366E-04  0.1489499013968832E-03
  0.4761904800000000E-04 -0.1000000000000000E+02  0.1378826291977565E-03  0.2728855833626892E-03
  0.4761904800000000E-04 -0.8000000000000000E+01  0.2144384202773335E-03  0.4207095602138713E-03
