      #xi_rho                     xi_z                    rho1                    rho2
  0.4761904800000000E-04 -0.2410187483340000E+00  0.0000000000000000E+00  0.1119152669693533E+01
  0.4761904800000000E-04 -0.1975836727160000E+00  0.0000000000000000E+00  0.1433377148378467E+01
  0.4761904800000000E-04 -0.1550141460330000E+00  0.0000000000000000E+00  0.1831329571344376E+01
  0.4761904800000000E-04 -0.1135061888960000E+00  0.0000000000000000E+00  0.2331415509442032E+01
  0.4761904800000000E-04 -0.7338362321000000E-01  0.0000000000000000E+00  0.2951051454937366E+01
  0.4761904800000000E-04 -0.3530163775500000E-01  0.0000000000000000E+00  0.3698342816654338E+01
  0.4761904800000000E-04 -0.2000000000000000E-02  0.8465586411659617E+06  0.4496967336555080E+01
  0.4761904800000000E-04 -0.1952380952000000E-02  0.1198231552810100E+07  0.4497776142772793E+01
  0.4761904800000000E-04 -0.1904761905000000E-02  0.1689156275524491E+07  0.4498569956072668E+01
  0.4761904800000000E-04 -0.1857142857000000E-02  0.2371115193415293E+07  0.4499348487483275E+01
  0.4761904800000000E-04 -0.1809523810000000E-02  0.3313315401110789E+07  0.4500111450542541E+01
  0.4761904800000000E-04 -0.1761904762000000E-02  0.4607260575636568E+07  0.4500858561707936E+01
  0.4761904800000000E-04 -0.1714285714000000E-02  0.6372503700487005E+07  0.4501589540523081E+01
  0.4761904800000000E-04 -0.1666666667000000E-02  0.8763245952716295E+07  0.4502304109946548E+01
  0.4761904800000000E-04 -0.1619047619000000E-02  0.1197568201564872E+08  0.4503001996673793E+01
  0.4761904800000000E-04 -0.1571428571000000E-02  0.1625594572281806E+08  0.4503682931324279E+01
  0.4761904800000000E-04 -0.1523809524000000E-02  0.2190851844249431E+08  0.4504346648763762E+01
  0.4761904800000000E-04 -0.1476190476000000E-02  0.2930505836236826E+08  0.4504992888417982E+01
  0.4761904800000000E-04 -0.1428571429000000E-02  0.3889381504274004E+08  0.4505621394447062E+01
  0.4761904800000000E-04 -0.1380952381000000E-02  0.5121009454115736E+08  0.4506231916122199E+01
  0.4761904800000000E-04 -0.1333333333000000E-02  0.6688850268965197E+08  0.4506824207997076E+01
  0.4761904800000000E-04 -0.1285714286000000E-02  0.8667770566124476E+08  0.4507398030210186E+01
  0.4761904800000000E-04 -0.1238095238000000E-02  0.1114577801830493E+09  0.4507953148776043E+01
  0.4761904800000000E-04 -0.1190476190000000E-02  0.1422583710867341E+09  0.4508489335765053E+01
  0.4761904800000000E-04 -0.1142857143000000E-02  0.1802723207238810E+09  0.4509006369588563E+01
  0.4761904800000000E-04 -0.1095238095000000E-02  0.2268538685985528E+09  0.4509504035271299E+01
  0.4761904800000000E-04 -0.1047619048000000E-02  0.2834833801838167E+09  0.4509982124612275E+01
  0.4761904800000000E-04 -0.1000000000000000E-02  0.3516736582818739E+09  0.4510440436497901E+01
  0.4761904800000000E-04 -0.9523809519999999E-03  0.4327898491328624E+09  0.4510878777053656E+01
  0.4761904800000000E-04 -0.9047619050000000E-03  0.5277618356310242E+09  0.4511296959892014E+01
  0.4761904800000000E-04 -0.8571428570000000E-03  0.6366908670941409E+09  0.4511694806345500E+01
  0.4761904800000000E-04 -0.8095238100000001E-03  0.7583927733985500E+09  0.4512072145607075E+01
