     #eta_rho                    eta_z                 varrho1                 varrho2
  0.0000000000000000E+00  0.3333333333333000E+01  0.1632123757574301E-02  0.6265846513927224E-03
  0.0000000000000000E+00  0.3800000000000000E+01  0.1058711685511367E-02  0.3254683200464265E-03
  0.0000000000000000E+00  0.4266666666667000E+01  0.6754840583191454E-03  0.1747607694155543E-03
  0.0000000000000000E+00  0.4733333333333000E+01  0.4266619333698334E-03  0.9699168108855896E-04
  0.0000000000000000E+00  0.5200000000000000E+01  0.2682621761837689E-03  0.5555469347652035E-04
  0.0000000000000000E+00  0.5666666666667000E+01  0.1686672934716909E-03  0.3277389235728927E-04
  0.0000000000000000E+00  0.6133333333333000E+01  0.1064508278069425E-03  0.1987052226651048E-04
  0.0000000000000000E+00  0.6600000000000000E+01  0.6764711470229353E-04  0.1235391441054397E-04
  0.0000000000000000E+00  0.7066666666667000E+01  0.4338722280030334E-04  0.7859326871307515E-05
  0.0000000000000000E+00  0.7533333333333000E+01  0.2813363876904661E-04  0.5106120750124823E-05
  0.0000000000000000E+00  0.8000000000000000E+01  0.1846365157686236E-04  0.3381850749770671E-05
  0.0000000000000000E+00  0.1000000000000000E+02  0.3507576340852430E-05  0.6965417828255112E-06
  0.0000000000000000E+00  0.1200000000000000E+02  0.8330218814971533E-06  0.1828644313343424E-06
  0.0000000000000000E+00  0.1400000000000000E+02  0.2399559876661270E-06  0.5745174264811114E-07
  0.0000000000000000E+00  0.1600000000000000E+02  0.8095830318727355E-07  0.2071609308506977E-07
  0.0000000000000000E+00  0.1800000000000000E+02  0.3102601637561848E-07  0.8357252950556685E-08
  0.0000000000000000E+00  0.2000000000000000E+02  0.1316770731904577E-07  0.3688663159299029E-08
  0.0000000000000000E+00  0.2200000000000000E+02  0.6065122208245577E-08  0.1749766433883725E-08
  0.0000000000000000E+00  0.2400000000000000E+02  0.2989943547559883E-08  0.8825834834469089E-09
  0.0000000000000000E+00  0.3000000000000000E+02  0.4935312905073432E-09  0.1527019772880542E-09
  0.0000000000000000E+00  0.3600000000000000E+02  0.1137248879179302E-09  0.3604447122917288E-10
  0.0000000000000000E+00  0.4200000000000000E+02  0.3275962568428005E-10  0.1052436212028157E-10
  0.0000000000000000E+00  0.4800000000000000E+02  0.1121001915961996E-10  0.3635237065555426E-11
  0.4761904800000000E-04 -0.4800000000000000E+02  0.1121001915957575E-10  0.3635237065541206E-11
  0.4761904800000000E-04 -0.4200000000000000E+02  0.3275962568411036E-10  0.1052436212022760E-10
  0.4761904800000000E-04 -0.3600000000000000E+02  0.1137248879171263E-09  0.3604447122892144E-10
  0.4761904800000000E-04 -0.3000000000000000E+02  0.4935312905023447E-09  0.1527019772865410E-09
  0.4761904800000000E-04 -0.2400000000000000E+02  0.2989943547512045E-08  0.8825834834332315E-09
  0.4761904800000000E-04 -0.2200000000000000E+02  0.6065122208129885E-08  0.1749766433851541E-08
  0.4761904800000000E-04 -0.2000000000000000E+02  0.1316770731874179E-07  0.3688663159217529E-08
  0.4761904800000000E-04 -0.1800000000000000E+02  0.3102601637473330E-07  0.8357252950330515E-08
  0.4761904800000000E-04 -0.1600000000000000E+02  0.8095830318434639E-07  0.2071609308436505E-07
  0.4761904800000000E-04 -0.1400000000000000E+02  0.2399559876548254E-06  0.5745174264558953E-07
  0.4761904800000000E-04 -0.1200000000000000E+02  0.8330218814444154E-06  0.1828644313236428E-06
  0.4761904800000000E-04 -0.1000000000000000E+02  0.3507576340543679E-05  0.6965417827683734E-06
  0.4761904800000000E-04 -0.8000000000000000E+01  0.1846365157452090E-04  0.3381850749356829E-05
  0.4761904800000000E-04 -0.7533333333333000E+01  0.2813363876514357E-04  0.5106120749430873E-05
  0.4761904800000000E-04 -0.7066666666667000E+01  0.4338722279371135E-04  0.7859326870114528E-05
  0.4761904800000000E-04 -0.6600000000000000E+01  0.6764711469103217E-04  0.1235391440843607E-04
  0.4761904800000000E-04 -0.6133333333333000E+01  0.1064508277875282E-03  0.1987052226267252E-04
  0.4761904800000000E-04 -0.5666666666667000E+01  0.1686672934380158E-03  0.3277389235006807E-04
  0.4761904800000000E-04 -0.5200000000000000E+01  0.2682621761252064E-03  0.5555469346244014E-04
  0.4761904800000000E-04 -0.4733333333333000E+01  0.4266619332681695E-03  0.9699168106002353E-04
  0.4761904800000000E-04 -0.4266666666667000E+01  0.6754840581438811E-03  0.1747607693552679E-03
  0.4761904800000000E-04 -0.3800000000000000E+01  0.1058711685213218E-02  0.3254683199133370E-03
  0.4761904800000000E-04 -0.3333333333333000E+01  0.1632123757077733E-02  0.6265846510856666E-03
  0.4761904800000000E-04 -0.2866666666667000E+01  0.2456380952830249E-02  0.1243213616805849E-02
  0.4761904800000000E-04 -0.2400000000000000E+01  0.3580364318119767E-02  0.2521935963080435E-02
  0.4761904800000000E-04 -0.1933333333333000E+01  0.5014143469816243E-02  0.5165239877025791E-02
  0.4761904800000000E-04 -0.1466666666667000E+01  0.6690884023348539E-02  0.1067670379806547E-01
  0.4761904800000000E-04 -0.1000000000000000E+01  0.8413728180162118E-02  0.3018209067921696E-01
  0.4761904800000000E-04 -0.9502149898759999E+00  0.8586544821314076E-02  0.3637886536575499E-01
  0.4761904800000000E-04 -0.9006665724530000E+00  0.8754491735117007E-02  0.4491351609648906E-01
  0.4761904800000000E-04 -0.8513653764619999E+00  0.8917035940831562E-02  0.5686635753517948E-01
  0.4761904800000000E-04 -0.8023230921330000E+00  0.9073652776218539E-02  0.7385351029583970E-01
  0.4761904800000000E-04 -0.7535526420790000E+00  0.9223830924367387E-02  0.9829360578685215E-01
  0.4761904800000000E-04 -0.7050683913569999E+00  0.9367077660518780E-02  0.1337797011621119E+00
  0.4761904800000000E-04 -0.6568864087430000E+00  0.9502924255355871E-02  0.1855520218089467E+00
  0.4761904800000000E-04 -0.6090247959310000E+00  0.9630931469732106E-02  0.2609887504317296E+00
  0.4761904800000000E-04 -0.5615041084640000E+00  0.9750695078371124E-02  0.3698435288160630E+00
  0.4761904800000000E-04 -0.5143479030270000E+00  0.9861851368482649E-02  0.5236029190894468E+00
  0.4761904800000000E-04 -0.4675834627770000E+00  0.9964082575351833E-02  0.7328625587666724E+00
  0.4761904800000000E-04 -0.4212427802450000E+00  0.1005712224362661E-01  0.1001399558441227E+01
  0.4761904800000000E-04 -0.3753639244250000E+00  0.1014076054580935E-01  0.1316538519252410E+01
  0.4761904800000000E-04 -0.3299930022210000E+00  0.1021484965739750E-01  0.1638507371432733E+01
  0.4761904800000000E-04 -0.2851870806420000E+00  0.1027930939987762E-01  0.1896394542902292E+01
  0.4761904800000000E-04 -0.2410187483340000E+00  0.1033413355612248E-01  0.2001227175433689E+01
  0.4761904800000000E-04 -0.1975836727160000E+00  0.1037939762251580E-01  0.1881081180191895E+01
  0.4761904800000000E-04 -0.1550141460330000E+00  0.1041526949808201E-01  0.1526646652205918E+01
  0.4761904800000000E-04 -0.1135061888960000E+00  0.1044202631327881E-01  0.1018432245317876E+01
  0.4761904800000000E-04 -0.7338362321000000E-01  0.1046008527656765E-01  0.5079177782421594E+00
  0.4761904800000000E-04 -0.3530163775500000E-01  0.1047007328760669E-01  0.1522977926513763E+00
  0.4761904800000000E-04 -0.2000000000000000E-02  0.1047307372775146E-01  0.3384731844059059E-01
  0.4761904800000000E-04 -0.1952380952000000E-02  0.1047307418245043E-01  0.3382893816146556E-01
  0.4761904800000000E-04 -0.1904761905000000E-02  0.1047307462619285E-01  0.3381100065266907E-01
  0.4761904800000000E-04 -0.1857142857000000E-02  0.1047307505897874E-01  0.3379350592283784E-01
  0.4761904800000000E-04 -0.1809523810000000E-02  0.1047307548080797E-01  0.3377645398186480E-01
  0.4761904800000000E-04 -0.1761904762000000E-02  0.1047307589168063E-01  0.3375984483796011E-01
  0.4761904800000000E-04 -0.1714285714000000E-02  0.1047307629159675E-01  0.3374367850018135E-01
  0.4761904800000000E-04 -0.1666666667000000E-02  0.1047307668055622E-01  0.3372795497731675E-01
  0.4761904800000000E-04 -0.1619047619000000E-02  0.1047307705855917E-01  0.3371267427693714E-01
  0.4761904800000000E-04 -0.1571428571000000E-02  0.1047307742560547E-01  0.3369783640737659E-01
  0.4761904800000000E-04 -0.1523809524000000E-02  0.1047307778169523E-01  0.3368344137670027E-01
