     #eta_rho                    eta_z                     f1                      f12
  0.0000000000000000E+00 -0.1619047619000000E-02  0.2305093300139885E-02  0.5646461993369324E-02
  0.0000000000000000E+00 -0.1571428571000000E-02  0.2305093328693004E-02  0.5646461498747701E-02
  0.0000000000000000E+00 -0.1523809524000000E-02  0.2305093356393794E-02  0.5646461018890706E-02
  0.0000000000000000E+00 -0.1476190476000000E-02  0.2305093383242260E-02  0.5646460553798363E-02
  0.0000000000000000E+00 -0.1428571429000000E-02  0.2305093409238378E-02  0.5646460103470654E-02
  0.0000000000000000E+00 -0.1380952381000000E-02  0.2305093434382181E-02  0.5646459667907632E-02
  0.0000000000000000E+00 -0.1333333333000000E-02  0.2305093458673640E-02  0.5646459247109277E-02
  0.0000000000000000E+00 -0.1285714286000000E-02  0.2305093482112774E-02  0.5646458841075644E-02
  0.0000000000000000E+00 -0.1238095238000000E-02  0.2305093504699578E-02  0.5646458449806715E-02
  0.0000000000000000E+00 -0.1190476190000000E-02  0.2305093526434045E-02  0.5646458073302535E-02
  0.0000000000000000E+00 -0.1142857143000000E-02  0.2305093547316178E-02  0.5646457711563128E-02
  0.0000000000000000E+00 -0.1095238095000000E-02  0.2305093567345988E-02  0.5646457364588451E-02
  0.0000000000000000E+00 -0.1047619048000000E-02  0.2305093586523456E-02  0.5646457032378583E-02
  0.0000000000000000E+00 -0.1000000000000000E-02  0.2305093604848597E-02  0.5646456714933514E-02
  0.0000000000000000E+00 -0.9523809519999999E-03  0.2305093622321411E-02  0.5646456412253222E-02
  0.0000000000000000E+00 -0.9047619050000000E-03  0.2305093638941884E-02  0.5646456124337756E-02
  0.0000000000000000E+00 -0.8571428570000000E-03  0.2305093654710023E-02  0.5646455851187104E-02
  0.0000000000000000E+00 -0.8095238100000001E-03  0.2305093669625843E-02  0.5646455592801314E-02
  0.0000000000000000E+00 -0.7619047620000000E-03  0.2305093683689319E-02  0.5646455349180359E-02
  0.0000000000000000E+00 -0.7142857140000000E-03  0.2305093696900471E-02  0.5646455120324270E-02
  0.0000000000000000E+00 -0.6666666670000000E-03  0.2305093709259284E-02  0.5646454906233031E-02
  0.0000000000000000E+00 -0.6190476190000000E-03  0.2305093720765768E-02  0.5646454706906687E-02
  0.0000000000000000E+00 -0.5714285710000000E-03  0.2305093731419920E-02  0.5646454522345228E-02
  0.0000000000000000E+00 -0.5238095240000000E-03  0.2305093741221739E-02  0.5646454352548653E-02
  0.0000000000000000E+00 -0.4761904760000000E-03  0.2305093750171238E-02  0.5646454197516985E-02
  0.0000000000000000E+00 -0.4285714290000000E-03  0.2305093758268386E-02  0.5646454057250209E-02
  0.0000000000000000E+00 -0.3809523810000000E-03  0.2305093765513212E-02  0.5646453931748335E-02
  0.0000000000000000E+00 -0.3333333330000000E-03  0.2305093771905707E-02  0.5646453821011397E-02
  0.0000000000000000E+00 -0.2857142860000000E-03  0.2305093777445868E-02  0.5646453725039368E-02
  0.0000000000000000E+00 -0.2380952380000000E-03  0.2305093782133692E-02  0.5646453643832262E-02
  0.0000000000000000E+00 -0.1904761900000000E-03  0.2305093785969188E-02  0.5646453577390070E-02
  0.0000000000000000E+00 -0.1428571430000000E-03  0.2305093788952348E-02  0.5646453525712810E-02
  0.0000000000000000E+00 -0.9523809500000000E-04  0.2305093791083182E-02  0.5646453488800481E-02
  0.0000000000000000E+00 -0.4761904800000000E-04  0.2305093792361677E-02  0.5646453466653087E-02
  0.0000000000000000E+00  0.0000000000000000E+00  0.2305093792787842E-02  0.5646453459270611E-02
  0.0000000000000000E+00  0.4761904800000000E-04  0.2305093792361677E-02  0.5646453466653087E-02
  0.0000000000000000E+00  0.9523809500000000E-04  0.2305093791083182E-02  0.5646453488800481E-02
  0.0000000000000000E+00  0.1428571430000000E-03  0.2305093788952348E-02  0.5646453525712810E-02
