      #xi_rho                     xi_z                     g1                      g12
  0.0000000000000000E+00 -0.1619047619000000E-02  0.8348411153483443E+01  0.2583509919610816E+00
  0.0000000000000000E+00 -0.1571428571000000E-02  0.8349663312313851E+01  0.2583508385863992E+00
  0.0000000000000000E+00 -0.1523809524000000E-02  0.8350881034184892E+01  0.2583506897749406E+00
  0.0000000000000000E+00 -0.1476190476000000E-02  0.8352064062236410E+01  0.2583505455280755E+00
  0.0000000000000000E+00 -0.1428571429000000E-02  0.8353212145845202E+01  0.2583504058471389E+00
  0.0000000000000000E+00 -0.1380952381000000E-02  0.8354325040962017E+01  0.2583502707334179E+00
  0.0000000000000000E+00 -0.1333333333000000E-02  0.8355402510076280E+01  0.2583501401881637E+00
  0.0000000000000000E+00 -0.1285714286000000E-02  0.8356444322423837E+01  0.2583500142125836E+00
  0.0000000000000000E+00 -0.1238095238000000E-02  0.8357450254177859E+01  0.2583498928078389E+00
  0.0000000000000000E+00 -0.1190476190000000E-02  0.8358420088443115E+01  0.2583497759750487E+00
  0.0000000000000000E+00 -0.1142857143000000E-02  0.8359353615446679E+01  0.2583496637152952E+00
  0.0000000000000000E+00 -0.1095238095000000E-02  0.8360250632711626E+01  0.2583495560296159E+00
  0.0000000000000000E+00 -0.1047619048000000E-02  0.8361110945035959E+01  0.2583494529190047E+00
  0.0000000000000000E+00 -0.1000000000000000E-02  0.8361934364754248E+01  0.2583493543844093E+00
  0.0000000000000000E+00 -0.9523809519999999E-03  0.8362720711715502E+01  0.2583492604267451E+00
  0.0000000000000000E+00 -0.9047619050000000E-03  0.8363469813443681E+01  0.2583491710468794E+00
  0.0000000000000000E+00 -0.8571428570000000E-03  0.8364181505279902E+01  0.2583490862456347E+00
  0.0000000000000000E+00 -0.8095238100000001E-03  0.8364855630368467E+01  0.2583490060237983E+00
  0.0000000000000000E+00 -0.7619047620000000E-03  0.8365492039866410E+01  0.2583489303821059E+00
  0.0000000000000000E+00 -0.7142857140000000E-03  0.8366090592928050E+01  0.2583488593212599E+00
  0.0000000000000000E+00 -0.6666666670000000E-03  0.8366651156832081E+01  0.2583487928419147E+00
  0.0000000000000000E+00 -0.6190476190000000E-03  0.8367173607089894E+01  0.2583487309446841E+00
  0.0000000000000000E+00 -0.5714285710000000E-03  0.8367657827447069E+01  0.2583486736301402E+00
  0.0000000000000000E+00 -0.5238095240000000E-03  0.8368103709989352E+01  0.2583486208988117E+00
  0.0000000000000000E+00 -0.4761904760000000E-03  0.8368511155229886E+01  0.2583485727511862E+00
  0.0000000000000000E+00 -0.4285714290000000E-03  0.8368880072103401E+01  0.2583485291877083E+00
  0.0000000000000000E+00 -0.3809523810000000E-03  0.8369210378087656E+01  0.2583484902087790E+00
  0.0000000000000000E+00 -0.3333333330000000E-03  0.8369501999194998E+01  0.2583484558147611E+00
  0.0000000000000000E+00 -0.2857142860000000E-03  0.8369754870042776E+01  0.2583484260059691E+00
  0.0000000000000000E+00 -0.2380952380000000E-03  0.8369968933903248E+01  0.2583484007826797E+00
  0.0000000000000000E+00 -0.1904761900000000E-03  0.8370144142705186E+01  0.2583483801451232E+00
  0.0000000000000000E+00 -0.1428571430000000E-03  0.8370280457081479E+01  0.2583483640934948E+00
  0.0000000000000000E+00 -0.9523809500000000E-04  0.8370377846396920E+01  0.2583483526279394E+00
  0.0000000000000000E+00 -0.4761904800000000E-04  0.8370436288748294E+01  0.2583483457485657E+00
  0.0000000000000000E+00  0.0000000000000000E+00  0.8370455770993431E+01  0.2583483434554328E+00
  0.0000000000000000E+00  0.4761904800000000E-04  0.8370436288748294E+01  0.2583483457485657E+00
